Rainfall - (MM), Year, Statistics, Country, ISO3
39.8939, 1949, Dec Average, Greenland, GRL
33.7337, 1950, Jan Average, Greenland, GRL
32.9663, 1950, Feb Average, Greenland, GRL
36.5012, 1950, Mar Average, Greenland, GRL
24.8455, 1950, Apr Average, Greenland, GRL
32.2644, 1950, May Average, Greenland, GRL
38.6544, 1950, Jun Average, Greenland, GRL
29.7187, 1950, Jul Average, Greenland, GRL
36.7733, 1950, Aug Average, Greenland, GRL
37.0499, 1950, Sep Average, Greenland, GRL
28.3674, 1950, Oct Average, Greenland, GRL
59.5319, 1950, Nov Average, Greenland, GRL
35.1074, 1950, Dec Average, Greenland, GRL
20.365, 1951, Jan Average, Greenland, GRL
37.7853, 1951, Feb Average, Greenland, GRL
37.0561, 1951, Mar Average, Greenland, GRL
22.8568, 1951, Apr Average, Greenland, GRL
26.0686, 1951, May Average, Greenland, GRL
30.1226, 1951, Jun Average, Greenland, GRL
48.737, 1951, Jul Average, Greenland, GRL
47.7431, 1951, Aug Average, Greenland, GRL
36.063, 1951, Sep Average, Greenland, GRL
24.845, 1951, Oct Average, Greenland, GRL
35.796, 1951, Nov Average, Greenland, GRL
29.612, 1951, Dec Average, Greenland, GRL
33.5972, 1952, Jan Average, Greenland, GRL
28.0543, 1952, Feb Average, Greenland, GRL
34.6282, 1952, Mar Average, Greenland, GRL
24.6056, 1952, Apr Average, Greenland, GRL
24.4469, 1952, May Average, Greenland, GRL
38.9275, 1952, Jun Average, Greenland, GRL
49.5095, 1952, Jul Average, Greenland, GRL
34.7823, 1952, Aug Average, Greenland, GRL
67.0841, 1952, Sep Average, Greenland, GRL
34.517, 1952, Oct Average, Greenland, GRL
48.6567, 1952, Nov Average, Greenland, GRL
36.8235, 1952, Dec Average, Greenland, GRL
39.9523, 1953, Jan Average, Greenland, GRL
62.2767, 1953, Feb Average, Greenland, GRL
36.3637, 1953, Mar Average, Greenland, GRL
21.3469, 1953, Apr Average, Greenland, GRL
21.5544, 1953, May Average, Greenland, GRL
51.4548, 1953, Jun Average, Greenland, GRL
40.1311, 1953, Jul Average, Greenland, GRL
31.6076, 1953, Aug Average, Greenland, GRL
54.703, 1953, Sep Average, Greenland, GRL
37.4454, 1953, Oct Average, Greenland, GRL
57.4001, 1953, Nov Average, Greenland, GRL
45.8359, 1953, Dec Average, Greenland, GRL
35.8662, 1954, Jan Average, Greenland, GRL
57.034, 1954, Feb Average, Greenland, GRL
41.6468, 1954, Mar Average, Greenland, GRL
31.5558, 1954, Apr Average, Greenland, GRL
23.673, 1954, May Average, Greenland, GRL
46.3826, 1954, Jun Average, Greenland, GRL
44.1423, 1954, Jul Average, Greenland, GRL
40.4134, 1954, Aug Average, Greenland, GRL
36.8252, 1954, Sep Average, Greenland, GRL
33.9355, 1954, Oct Average, Greenland, GRL
56.3732, 1954, Nov Average, Greenland, GRL
42.0602, 1954, Dec Average, Greenland, GRL
28.1992, 1955, Jan Average, Greenland, GRL
41.1633, 1955, Feb Average, Greenland, GRL
53.1681, 1955, Mar Average, Greenland, GRL
24.0753, 1955, Apr Average, Greenland, GRL
22.3457, 1955, May Average, Greenland, GRL
35.3136, 1955, Jun Average, Greenland, GRL
65.0724, 1955, Jul Average, Greenland, GRL
63.4952, 1955, Aug Average, Greenland, GRL
49.4203, 1955, Sep Average, Greenland, GRL
33.9679, 1955, Oct Average, Greenland, GRL
40.2122, 1955, Nov Average, Greenland, GRL
29.1818, 1955, Dec Average, Greenland, GRL
45.2215, 1956, Jan Average, Greenland, GRL
46.4397, 1956, Feb Average, Greenland, GRL
33.8841, 1956, Mar Average, Greenland, GRL
18.0782, 1956, Apr Average, Greenland, GRL
24.7047, 1956, May Average, Greenland, GRL
35.4542, 1956, Jun Average, Greenland, GRL
50.1417, 1956, Jul Average, Greenland, GRL
28.5175, 1956, Aug Average, Greenland, GRL
41.5221, 1956, Sep Average, Greenland, GRL
52.1356, 1956, Oct Average, Greenland, GRL
61.3742, 1956, Nov Average, Greenland, GRL
45.7395, 1956, Dec Average, Greenland, GRL
46.5651, 1957, Jan Average, Greenland, GRL
24.5363, 1957, Feb Average, Greenland, GRL
34.0812, 1957, Mar Average, Greenland, GRL
31.5261, 1957, Apr Average, Greenland, GRL
18.122, 1957, May Average, Greenland, GRL
21.4882, 1957, Jun Average, Greenland, GRL
39.9625, 1957, Jul Average, Greenland, GRL
42.1642, 1957, Aug Average, Greenland, GRL
63.1617, 1957, Sep Average, Greenland, GRL
46.4777, 1957, Oct Average, Greenland, GRL
60.2295, 1957, Nov Average, Greenland, GRL
48.5896, 1957, Dec Average, Greenland, GRL
50.1163, 1958, Jan Average, Greenland, GRL
55.9803, 1958, Feb Average, Greenland, GRL
43.8368, 1958, Mar Average, Greenland, GRL
37.9047, 1958, Apr Average, Greenland, GRL
23.9507, 1958, May Average, Greenland, GRL
38.3111, 1958, Jun Average, Greenland, GRL
34.8726, 1958, Jul Average, Greenland, GRL
34.5313, 1958, Aug Average, Greenland, GRL
51.5795, 1958, Sep Average, Greenland, GRL
37.7235, 1958, Oct Average, Greenland, GRL
43.1778, 1958, Nov Average, Greenland, GRL
34.4379, 1958, Dec Average, Greenland, GRL
23.7181, 1959, Jan Average, Greenland, GRL
53.2173, 1959, Feb Average, Greenland, GRL
48.3992, 1959, Mar Average, Greenland, GRL
29.6405, 1959, Apr Average, Greenland, GRL
23.0828, 1959, May Average, Greenland, GRL
32.9723, 1959, Jun Average, Greenland, GRL
46.9943, 1959, Jul Average, Greenland, GRL
51.2945, 1959, Aug Average, Greenland, GRL
58.4337, 1959, Sep Average, Greenland, GRL
51.1478, 1959, Oct Average, Greenland, GRL
53.8055, 1959, Nov Average, Greenland, GRL
39.0699, 1959, Dec Average, Greenland, GRL
29.5199, 1960, Jan Average, Greenland, GRL
60.4819, 1960, Feb Average, Greenland, GRL
47.6502, 1960, Mar Average, Greenland, GRL
31.2703, 1960, Apr Average, Greenland, GRL
29.2104, 1960, May Average, Greenland, GRL
40.8815, 1960, Jun Average, Greenland, GRL
25.0788, 1960, Jul Average, Greenland, GRL
34.7737, 1960, Aug Average, Greenland, GRL
51.9344, 1960, Sep Average, Greenland, GRL
28.3988, 1960, Oct Average, Greenland, GRL
36.7069, 1960, Nov Average, Greenland, GRL
38.9987, 1960, Dec Average, Greenland, GRL
31.9514, 1961, Jan Average, Greenland, GRL
27.9477, 1961, Feb Average, Greenland, GRL
40.1019, 1961, Mar Average, Greenland, GRL
14.6654, 1961, Apr Average, Greenland, GRL
36.1954, 1961, May Average, Greenland, GRL
47.342, 1961, Jun Average, Greenland, GRL
42.962, 1961, Jul Average, Greenland, GRL
57.5478, 1961, Aug Average, Greenland, GRL
45.3205, 1961, Sep Average, Greenland, GRL
52.9679, 1961, Oct Average, Greenland, GRL
41.29, 1961, Nov Average, Greenland, GRL
27.2461, 1961, Dec Average, Greenland, GRL
30.5089, 1962, Jan Average, Greenland, GRL
40.8479, 1962, Feb Average, Greenland, GRL
27.925, 1962, Mar Average, Greenland, GRL
22.5631, 1962, Apr Average, Greenland, GRL
19.0456, 1962, May Average, Greenland, GRL
34.8769, 1962, Jun Average, Greenland, GRL
37.0037, 1962, Jul Average, Greenland, GRL
59.1042, 1962, Aug Average, Greenland, GRL
37.7324, 1962, Sep Average, Greenland, GRL
36.1639, 1962, Oct Average, Greenland, GRL
52.3718, 1962, Nov Average, Greenland, GRL
35.0234, 1962, Dec Average, Greenland, GRL
51.2011, 1963, Jan Average, Greenland, GRL
24.6191, 1963, Feb Average, Greenland, GRL
36.6339, 1963, Mar Average, Greenland, GRL
27.0138, 1963, Apr Average, Greenland, GRL
31.5289, 1963, May Average, Greenland, GRL
40.5837, 1963, Jun Average, Greenland, GRL
38.3362, 1963, Jul Average, Greenland, GRL
33.1872, 1963, Aug Average, Greenland, GRL
47.6083, 1963, Sep Average, Greenland, GRL
38.0752, 1963, Oct Average, Greenland, GRL
44.0233, 1963, Nov Average, Greenland, GRL
41.9316, 1963, Dec Average, Greenland, GRL
53.333, 1964, Jan Average, Greenland, GRL
46.1853, 1964, Feb Average, Greenland, GRL
65.9565, 1964, Mar Average, Greenland, GRL
25.7276, 1964, Apr Average, Greenland, GRL
17.96, 1964, May Average, Greenland, GRL
46.5858, 1964, Jun Average, Greenland, GRL
64.2292, 1964, Jul Average, Greenland, GRL
38.8769, 1964, Aug Average, Greenland, GRL
30.6065, 1964, Sep Average, Greenland, GRL
53.0815, 1964, Oct Average, Greenland, GRL
47.6348, 1964, Nov Average, Greenland, GRL
39.9558, 1964, Dec Average, Greenland, GRL
33.0713, 1965, Jan Average, Greenland, GRL
58.1922, 1965, Feb Average, Greenland, GRL
35.1326, 1965, Mar Average, Greenland, GRL
31.503, 1965, Apr Average, Greenland, GRL
12.4334, 1965, May Average, Greenland, GRL
48.5375, 1965, Jun Average, Greenland, GRL
36.9423, 1965, Jul Average, Greenland, GRL
43.8754, 1965, Aug Average, Greenland, GRL
32.2583, 1965, Sep Average, Greenland, GRL
38.682, 1965, Oct Average, Greenland, GRL
38.8964, 1965, Nov Average, Greenland, GRL
28.7557, 1965, Dec Average, Greenland, GRL
25.466, 1966, Jan Average, Greenland, GRL
18.0464, 1966, Feb Average, Greenland, GRL
43.8915, 1966, Mar Average, Greenland, GRL
25.3377, 1966, Apr Average, Greenland, GRL
14.8218, 1966, May Average, Greenland, GRL
33.4178, 1966, Jun Average, Greenland, GRL
62.5492, 1966, Jul Average, Greenland, GRL
32.1292, 1966, Aug Average, Greenland, GRL
46.6944, 1966, Sep Average, Greenland, GRL
32.7898, 1966, Oct Average, Greenland, GRL
56.6406, 1966, Nov Average, Greenland, GRL
46.7891, 1966, Dec Average, Greenland, GRL
37.929, 1967, Jan Average, Greenland, GRL
54.9472, 1967, Feb Average, Greenland, GRL
23.5091, 1967, Mar Average, Greenland, GRL
34.5347, 1967, Apr Average, Greenland, GRL
17.6849, 1967, May Average, Greenland, GRL
45.3125, 1967, Jun Average, Greenland, GRL
28.9101, 1967, Jul Average, Greenland, GRL
48.1029, 1967, Aug Average, Greenland, GRL
74.8129, 1967, Sep Average, Greenland, GRL
26.5334, 1967, Oct Average, Greenland, GRL
66.9427, 1967, Nov Average, Greenland, GRL
43.5229, 1967, Dec Average, Greenland, GRL
31.0661, 1968, Jan Average, Greenland, GRL
48.6242, 1968, Feb Average, Greenland, GRL
59.782, 1968, Mar Average, Greenland, GRL
39.4295, 1968, Apr Average, Greenland, GRL
17.5231, 1968, May Average, Greenland, GRL
41.0119, 1968, Jun Average, Greenland, GRL
44.8259, 1968, Jul Average, Greenland, GRL
43.276, 1968, Aug Average, Greenland, GRL
53.1318, 1968, Sep Average, Greenland, GRL
20.103, 1968, Oct Average, Greenland, GRL
50.7628, 1968, Nov Average, Greenland, GRL
35.0095, 1968, Dec Average, Greenland, GRL
34.5268, 1969, Jan Average, Greenland, GRL
59.0784, 1969, Feb Average, Greenland, GRL
44.2156, 1969, Mar Average, Greenland, GRL
24.4494, 1969, Apr Average, Greenland, GRL
22.4104, 1969, May Average, Greenland, GRL
45.1443, 1969, Jun Average, Greenland, GRL
41.5375, 1969, Jul Average, Greenland, GRL
48.6882, 1969, Aug Average, Greenland, GRL
39.4664, 1969, Sep Average, Greenland, GRL
30.0213, 1969, Oct Average, Greenland, GRL
70.588, 1969, Nov Average, Greenland, GRL
59.9675, 1969, Dec Average, Greenland, GRL
36.1696, 1970, Jan Average, Greenland, GRL
38.2962, 1970, Feb Average, Greenland, GRL
46.8086, 1970, Mar Average, Greenland, GRL
35.1931, 1970, Apr Average, Greenland, GRL
33.0363, 1970, May Average, Greenland, GRL
52.4162, 1970, Jun Average, Greenland, GRL
51.2537, 1970, Jul Average, Greenland, GRL
62.4596, 1970, Aug Average, Greenland, GRL
52.1311, 1970, Sep Average, Greenland, GRL
48.2143, 1970, Oct Average, Greenland, GRL
38.8296, 1970, Nov Average, Greenland, GRL
61.9946, 1970, Dec Average, Greenland, GRL
32.1634, 1971, Jan Average, Greenland, GRL
59.2889, 1971, Feb Average, Greenland, GRL
29.1485, 1971, Mar Average, Greenland, GRL
28.9773, 1971, Apr Average, Greenland, GRL
34.0757, 1971, May Average, Greenland, GRL
36.0979, 1971, Jun Average, Greenland, GRL
28.4139, 1971, Jul Average, Greenland, GRL
52.9541, 1971, Aug Average, Greenland, GRL
43.0377, 1971, Sep Average, Greenland, GRL
26.5617, 1971, Oct Average, Greenland, GRL
53.5721, 1971, Nov Average, Greenland, GRL
57.353, 1971, Dec Average, Greenland, GRL
65.0991, 1972, Jan Average, Greenland, GRL
43.6599, 1972, Feb Average, Greenland, GRL
54.3985, 1972, Mar Average, Greenland, GRL
23.7889, 1972, Apr Average, Greenland, GRL
24.4169, 1972, May Average, Greenland, GRL
67.8212, 1972, Jun Average, Greenland, GRL
61.4171, 1972, Jul Average, Greenland, GRL
48.9062, 1972, Aug Average, Greenland, GRL
50.6437, 1972, Sep Average, Greenland, GRL
51.1484, 1972, Oct Average, Greenland, GRL
50.3105, 1972, Nov Average, Greenland, GRL
32.9475, 1972, Dec Average, Greenland, GRL
41.6841, 1973, Jan Average, Greenland, GRL
36.3569, 1973, Feb Average, Greenland, GRL
43.732, 1973, Mar Average, Greenland, GRL
46.6252, 1973, Apr Average, Greenland, GRL
28.7326, 1973, May Average, Greenland, GRL
55.3453, 1973, Jun Average, Greenland, GRL
51.5649, 1973, Jul Average, Greenland, GRL
32.0115, 1973, Aug Average, Greenland, GRL
57.4918, 1973, Sep Average, Greenland, GRL
23.296, 1973, Oct Average, Greenland, GRL
33.8786, 1973, Nov Average, Greenland, GRL
51.0849, 1973, Dec Average, Greenland, GRL
51.453, 1974, Jan Average, Greenland, GRL
32.452, 1974, Feb Average, Greenland, GRL
49.8168, 1974, Mar Average, Greenland, GRL
35.7985, 1974, Apr Average, Greenland, GRL
21.3079, 1974, May Average, Greenland, GRL
64.6809, 1974, Jun Average, Greenland, GRL
51.579, 1974, Jul Average, Greenland, GRL
39.3056, 1974, Aug Average, Greenland, GRL
34.4101, 1974, Sep Average, Greenland, GRL
51.8536, 1974, Oct Average, Greenland, GRL
59.3939, 1974, Nov Average, Greenland, GRL
44.1834, 1974, Dec Average, Greenland, GRL
21.8802, 1975, Jan Average, Greenland, GRL
56.8675, 1975, Feb Average, Greenland, GRL
51.3602, 1975, Mar Average, Greenland, GRL
32.4894, 1975, Apr Average, Greenland, GRL
25.1689, 1975, May Average, Greenland, GRL
27.9933, 1975, Jun Average, Greenland, GRL
70.828, 1975, Jul Average, Greenland, GRL
47.9067, 1975, Aug Average, Greenland, GRL
57.6388, 1975, Sep Average, Greenland, GRL
27.2366, 1975, Oct Average, Greenland, GRL
63.6613, 1975, Nov Average, Greenland, GRL
47.9847, 1975, Dec Average, Greenland, GRL
38.8678, 1976, Jan Average, Greenland, GRL
71.9877, 1976, Feb Average, Greenland, GRL
61.1856, 1976, Mar Average, Greenland, GRL
44.0408, 1976, Apr Average, Greenland, GRL
27.4795, 1976, May Average, Greenland, GRL
24.7955, 1976, Jun Average, Greenland, GRL
30.541, 1976, Jul Average, Greenland, GRL
67.793, 1976, Aug Average, Greenland, GRL
66.3966, 1976, Sep Average, Greenland, GRL
56.7389, 1976, Oct Average, Greenland, GRL
51.6333, 1976, Nov Average, Greenland, GRL
41.0701, 1976, Dec Average, Greenland, GRL
29.0517, 1977, Jan Average, Greenland, GRL
28.2826, 1977, Feb Average, Greenland, GRL
35.2638, 1977, Mar Average, Greenland, GRL
23.7737, 1977, Apr Average, Greenland, GRL
26.4718, 1977, May Average, Greenland, GRL
69.1887, 1977, Jun Average, Greenland, GRL
42.9251, 1977, Jul Average, Greenland, GRL
34.0438, 1977, Aug Average, Greenland, GRL
52.3321, 1977, Sep Average, Greenland, GRL
27.8239, 1977, Oct Average, Greenland, GRL
57.8052, 1977, Nov Average, Greenland, GRL
64.1025, 1977, Dec Average, Greenland, GRL
43.3838, 1978, Jan Average, Greenland, GRL
27.0942, 1978, Feb Average, Greenland, GRL
39.556, 1978, Mar Average, Greenland, GRL
42.147, 1978, Apr Average, Greenland, GRL
35.4357, 1978, May Average, Greenland, GRL
51.9039, 1978, Jun Average, Greenland, GRL
41.559, 1978, Jul Average, Greenland, GRL
45.6244, 1978, Aug Average, Greenland, GRL
37.1706, 1978, Sep Average, Greenland, GRL
59.997, 1978, Oct Average, Greenland, GRL
45.9342, 1978, Nov Average, Greenland, GRL
25.8122, 1978, Dec Average, Greenland, GRL
62.9652, 1979, Jan Average, Greenland, GRL
46.856, 1979, Feb Average, Greenland, GRL
56.8585, 1979, Mar Average, Greenland, GRL
24.3312, 1979, Apr Average, Greenland, GRL
19.8639, 1979, May Average, Greenland, GRL
42.4723, 1979, Jun Average, Greenland, GRL
47.8445, 1979, Jul Average, Greenland, GRL
62.8895, 1979, Aug Average, Greenland, GRL
40.4145, 1979, Sep Average, Greenland, GRL
35.0074, 1979, Oct Average, Greenland, GRL
53.1918, 1979, Nov Average, Greenland, GRL
52.3162, 1979, Dec Average, Greenland, GRL
38.1374, 1980, Jan Average, Greenland, GRL
43.1208, 1980, Feb Average, Greenland, GRL
62.7475, 1980, Mar Average, Greenland, GRL
48.8262, 1980, Apr Average, Greenland, GRL
30.6181, 1980, May Average, Greenland, GRL
50.2402, 1980, Jun Average, Greenland, GRL
39.7547, 1980, Jul Average, Greenland, GRL
41.9523, 1980, Aug Average, Greenland, GRL
50.1338, 1980, Sep Average, Greenland, GRL
25.0757, 1980, Oct Average, Greenland, GRL
41.5836, 1980, Nov Average, Greenland, GRL
38.0476, 1980, Dec Average, Greenland, GRL
35.7628, 1981, Jan Average, Greenland, GRL
55.9736, 1981, Feb Average, Greenland, GRL
23.4691, 1981, Mar Average, Greenland, GRL
44.9518, 1981, Apr Average, Greenland, GRL
27.1311, 1981, May Average, Greenland, GRL
28.5202, 1981, Jun Average, Greenland, GRL
50.0444, 1981, Jul Average, Greenland, GRL
63.6625, 1981, Aug Average, Greenland, GRL
33.0523, 1981, Sep Average, Greenland, GRL
32.7609, 1981, Oct Average, Greenland, GRL
40.4221, 1981, Nov Average, Greenland, GRL
32.5815, 1981, Dec Average, Greenland, GRL
34.0345, 1982, Jan Average, Greenland, GRL
49.2793, 1982, Feb Average, Greenland, GRL
57.5008, 1982, Mar Average, Greenland, GRL
43.7854, 1982, Apr Average, Greenland, GRL
17.6697, 1982, May Average, Greenland, GRL
26.6986, 1982, Jun Average, Greenland, GRL
39.4592, 1982, Jul Average, Greenland, GRL
64.9961, 1982, Aug Average, Greenland, GRL
44.1028, 1982, Sep Average, Greenland, GRL
31.9348, 1982, Oct Average, Greenland, GRL
44.2354, 1982, Nov Average, Greenland, GRL
31.4766, 1982, Dec Average, Greenland, GRL
39.5576, 1983, Jan Average, Greenland, GRL
72.19, 1983, Feb Average, Greenland, GRL
44.5811, 1983, Mar Average, Greenland, GRL
43.7357, 1983, Apr Average, Greenland, GRL
24.6513, 1983, May Average, Greenland, GRL
46.7048, 1983, Jun Average, Greenland, GRL
69.9823, 1983, Jul Average, Greenland, GRL
54.9349, 1983, Aug Average, Greenland, GRL
29.5703, 1983, Sep Average, Greenland, GRL
24.0526, 1983, Oct Average, Greenland, GRL
43.6965, 1983, Nov Average, Greenland, GRL
31.1787, 1983, Dec Average, Greenland, GRL
37.1816, 1984, Jan Average, Greenland, GRL
38.8918, 1984, Feb Average, Greenland, GRL
45.67, 1984, Mar Average, Greenland, GRL
30.9929, 1984, Apr Average, Greenland, GRL
40.4681, 1984, May Average, Greenland, GRL
54.6719, 1984, Jun Average, Greenland, GRL
51.8792, 1984, Jul Average, Greenland, GRL
83.6534, 1984, Aug Average, Greenland, GRL
41.9933, 1984, Sep Average, Greenland, GRL
30.7516, 1984, Oct Average, Greenland, GRL
39.0526, 1984, Nov Average, Greenland, GRL
49.7844, 1984, Dec Average, Greenland, GRL
26.2281, 1985, Jan Average, Greenland, GRL
40.9833, 1985, Feb Average, Greenland, GRL
32.0583, 1985, Mar Average, Greenland, GRL
25.705, 1985, Apr Average, Greenland, GRL
19.4858, 1985, May Average, Greenland, GRL
36.0728, 1985, Jun Average, Greenland, GRL
35.0739, 1985, Jul Average, Greenland, GRL
36.9368, 1985, Aug Average, Greenland, GRL
20.3933, 1985, Sep Average, Greenland, GRL
33.5514, 1985, Oct Average, Greenland, GRL
52.0388, 1985, Nov Average, Greenland, GRL
18.0789, 1985, Dec Average, Greenland, GRL
40.8508, 1986, Jan Average, Greenland, GRL
38.4041, 1986, Feb Average, Greenland, GRL
45.091, 1986, Mar Average, Greenland, GRL
35.5828, 1986, Apr Average, Greenland, GRL
20.6588, 1986, May Average, Greenland, GRL
35.968, 1986, Jun Average, Greenland, GRL
46.4007, 1986, Jul Average, Greenland, GRL
52.2726, 1986, Aug Average, Greenland, GRL
52.4851, 1986, Sep Average, Greenland, GRL
35.8544, 1986, Oct Average, Greenland, GRL
29.923, 1986, Nov Average, Greenland, GRL
39.5035, 1986, Dec Average, Greenland, GRL
52.7824, 1987, Jan Average, Greenland, GRL
37.6612, 1987, Feb Average, Greenland, GRL
42.2364, 1987, Mar Average, Greenland, GRL
42.7713, 1987, Apr Average, Greenland, GRL
35.8981, 1987, May Average, Greenland, GRL
46.4868, 1987, Jun Average, Greenland, GRL
47.4972, 1987, Jul Average, Greenland, GRL
30.5756, 1987, Aug Average, Greenland, GRL
37.0649, 1987, Sep Average, Greenland, GRL
40.3891, 1987, Oct Average, Greenland, GRL
56.2659, 1987, Nov Average, Greenland, GRL
31.3946, 1987, Dec Average, Greenland, GRL
31.2183, 1988, Jan Average, Greenland, GRL
44.6026, 1988, Feb Average, Greenland, GRL
39.614, 1988, Mar Average, Greenland, GRL
24.4721, 1988, Apr Average, Greenland, GRL
31.9453, 1988, May Average, Greenland, GRL
74.5159, 1988, Jun Average, Greenland, GRL
37.7365, 1988, Jul Average, Greenland, GRL
40.632, 1988, Aug Average, Greenland, GRL
42.0193, 1988, Sep Average, Greenland, GRL
37.0964, 1988, Oct Average, Greenland, GRL
66.8542, 1988, Nov Average, Greenland, GRL
37.3895, 1988, Dec Average, Greenland, GRL
32.284, 1989, Jan Average, Greenland, GRL
34.6283, 1989, Feb Average, Greenland, GRL
40.9813, 1989, Mar Average, Greenland, GRL
25.1125, 1989, Apr Average, Greenland, GRL
31.2958, 1989, May Average, Greenland, GRL
49.5447, 1989, Jun Average, Greenland, GRL
50.0401, 1989, Jul Average, Greenland, GRL
49.1926, 1989, Aug Average, Greenland, GRL
68.47, 1989, Sep Average, Greenland, GRL
42.5917, 1989, Oct Average, Greenland, GRL
43.7314, 1989, Nov Average, Greenland, GRL
41.0729, 1989, Dec Average, Greenland, GRL
40.4259, 1990, Jan Average, Greenland, GRL
34.2773, 1990, Feb Average, Greenland, GRL
55.191, 1990, Mar Average, Greenland, GRL
54.8164, 1990, Apr Average, Greenland, GRL
26.4552, 1990, May Average, Greenland, GRL
30.7148, 1990, Jun Average, Greenland, GRL
39.772, 1990, Jul Average, Greenland, GRL
75.8285, 1990, Aug Average, Greenland, GRL
70.2645, 1990, Sep Average, Greenland, GRL
30.9516, 1990, Oct Average, Greenland, GRL
60.0306, 1990, Nov Average, Greenland, GRL
63.1279, 1990, Dec Average, Greenland, GRL
50.227, 1991, Jan Average, Greenland, GRL
48.5059, 1991, Feb Average, Greenland, GRL
43.1202, 1991, Mar Average, Greenland, GRL
23.9357, 1991, Apr Average, Greenland, GRL
34.405, 1991, May Average, Greenland, GRL
46.0579, 1991, Jun Average, Greenland, GRL
36.7522, 1991, Jul Average, Greenland, GRL
55.7635, 1991, Aug Average, Greenland, GRL
58.6946, 1991, Sep Average, Greenland, GRL
50.8144, 1991, Oct Average, Greenland, GRL
40.2242, 1991, Nov Average, Greenland, GRL
55.7096, 1991, Dec Average, Greenland, GRL
72.5912, 1992, Jan Average, Greenland, GRL
52.2368, 1992, Feb Average, Greenland, GRL
41.1725, 1992, Mar Average, Greenland, GRL
40.9074, 1992, Apr Average, Greenland, GRL
27.0552, 1992, May Average, Greenland, GRL
68.6481, 1992, Jun Average, Greenland, GRL
37.2416, 1992, Jul Average, Greenland, GRL
30.9387, 1992, Aug Average, Greenland, GRL
45.39, 1992, Sep Average, Greenland, GRL
43.1665, 1992, Oct Average, Greenland, GRL
56.2622, 1992, Nov Average, Greenland, GRL
37.8494, 1992, Dec Average, Greenland, GRL
38.1604, 1993, Jan Average, Greenland, GRL
56.0479, 1993, Feb Average, Greenland, GRL
47.0025, 1993, Mar Average, Greenland, GRL
33.6969, 1993, Apr Average, Greenland, GRL
22.1963, 1993, May Average, Greenland, GRL
44.9052, 1993, Jun Average, Greenland, GRL
31.855, 1993, Jul Average, Greenland, GRL
69.7289, 1993, Aug Average, Greenland, GRL
47.841, 1993, Sep Average, Greenland, GRL
35.1735, 1993, Oct Average, Greenland, GRL
59.9805, 1993, Nov Average, Greenland, GRL
37.6914, 1993, Dec Average, Greenland, GRL
39.961, 1994, Jan Average, Greenland, GRL
41.4274, 1994, Feb Average, Greenland, GRL
41.2219, 1994, Mar Average, Greenland, GRL
29.044, 1994, Apr Average, Greenland, GRL
30.8742, 1994, May Average, Greenland, GRL
47.1395, 1994, Jun Average, Greenland, GRL
48.0962, 1994, Jul Average, Greenland, GRL
52.2525, 1994, Aug Average, Greenland, GRL
42.5416, 1994, Sep Average, Greenland, GRL
33.0752, 1994, Oct Average, Greenland, GRL
52.3868, 1994, Nov Average, Greenland, GRL
45.8428, 1994, Dec Average, Greenland, GRL
28.0202, 1995, Jan Average, Greenland, GRL
28.8972, 1995, Feb Average, Greenland, GRL
45.4948, 1995, Mar Average, Greenland, GRL
23.4431, 1995, Apr Average, Greenland, GRL
17.2804, 1995, May Average, Greenland, GRL
45.7017, 1995, Jun Average, Greenland, GRL
34.4107, 1995, Jul Average, Greenland, GRL
46.7734, 1995, Aug Average, Greenland, GRL
55.4709, 1995, Sep Average, Greenland, GRL
35.9538, 1995, Oct Average, Greenland, GRL
53.2716, 1995, Nov Average, Greenland, GRL
50.0355, 1995, Dec Average, Greenland, GRL
69.7539, 1996, Jan Average, Greenland, GRL
64.543, 1996, Feb Average, Greenland, GRL
64.08, 1996, Mar Average, Greenland, GRL
31.8538, 1996, Apr Average, Greenland, GRL
24.1109, 1996, May Average, Greenland, GRL
37.0526, 1996, Jun Average, Greenland, GRL
46.2587, 1996, Jul Average, Greenland, GRL
47.815, 1996, Aug Average, Greenland, GRL
78.0121, 1996, Sep Average, Greenland, GRL
36.0703, 1996, Oct Average, Greenland, GRL
52.1738, 1996, Nov Average, Greenland, GRL
51.9311, 1996, Dec Average, Greenland, GRL
47.5734, 1997, Jan Average, Greenland, GRL
51.5614, 1997, Feb Average, Greenland, GRL
35.7059, 1997, Mar Average, Greenland, GRL
44.5657, 1997, Apr Average, Greenland, GRL
21.6679, 1997, May Average, Greenland, GRL
36.5585, 1997, Jun Average, Greenland, GRL
56.6022, 1997, Jul Average, Greenland, GRL
62.6042, 1997, Aug Average, Greenland, GRL
71.2354, 1997, Sep Average, Greenland, GRL
44.7724, 1997, Oct Average, Greenland, GRL
52.9815, 1997, Nov Average, Greenland, GRL
50.1618, 1997, Dec Average, Greenland, GRL
37.6003, 1998, Jan Average, Greenland, GRL
50.796, 1998, Feb Average, Greenland, GRL
62.5594, 1998, Mar Average, Greenland, GRL
30.6083, 1998, Apr Average, Greenland, GRL
30.4596, 1998, May Average, Greenland, GRL
30.7358, 1998, Jun Average, Greenland, GRL
49.9521, 1998, Jul Average, Greenland, GRL
72.1128, 1998, Aug Average, Greenland, GRL
25.2327, 1998, Sep Average, Greenland, GRL
39.7205, 1998, Oct Average, Greenland, GRL
57.8823, 1998, Nov Average, Greenland, GRL
